Plan ID,Insurance Company,Plan Name,Age,Rating Area,Metal Level,Market Place,Non-Tobacco Premium,Tobacco Premium,Counties,Rating Area Centroid
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,60,Rating Area 2,Catastrophic,On,929.89,1013.57,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,61,Rating Area 2,Catastrophic,On,962.78,1049.43,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,62,Rating Area 2,Catastrophic,On,984.36,1072.96,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,63,Rating Area 2,Catastrophic,On,1011.43,1102.46,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,64,Rating Area 2,Catastrophic,On,1027.88,1120.38,"Dallas, Jasper, Madison, Marion, Polk, Warren","(41.52, -93.54)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,14,Rating Area 3,Catastrophic,On,261.02,284.51,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,15,Rating Area 3,Catastrophic,On,284.22,309.80,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,16,Rating Area 3,Catastrophic,On,293.09,319.47,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,17,Rating Area 3,Catastrophic,On,301.96,329.14,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,18,Rating Area 3,Catastrophic,On,311.51,339.55,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,19,Rating Area 3,Catastrophic,On,321.07,349.96,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,20,Rating Area 3,Catastrophic,On,330.96,360.75,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,21,Rating Area 3,Catastrophic,On,341.21,371.92,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,22,Rating Area 3,Catastrophic,On,341.20,371.91,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,23,Rating Area 3,Catastrophic,On,341.20,371.91,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,24,Rating Area 3,Catastrophic,On,341.20,371.91,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,25,Rating Area 3,Catastrophic,On,342.56,373.39,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,26,Rating Area 3,Catastrophic,On,349.39,380.83,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,27,Rating Area 3,Catastrophic,On,357.58,389.76,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,28,Rating Area 3,Catastrophic,On,370.88,404.26,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,29,Rating Area 3,Catastrophic,On,381.80,416.16,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,30,Rating Area 3,Catastrophic,On,387.26,422.11,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,31,Rating Area 3,Catastrophic,On,395.45,431.04,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,32,Rating Area 3,Catastrophic,On,403.64,439.96,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,33,Rating Area 3,Catastrophic,On,408.75,445.54,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,34,Rating Area 3,Catastrophic,On,414.21,451.49,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,35,Rating Area 3,Catastrophic,On,416.94,454.47,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,36,Rating Area 3,Catastrophic,On,419.67,457.44,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,37,Rating Area 3,Catastrophic,On,422.40,460.42,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,38,Rating Area 3,Catastrophic,On,425.13,463.39,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,39,Rating Area 3,Catastrophic,On,430.59,469.34,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,40,Rating Area 3,Catastrophic,On,436.05,475.30,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,41,Rating Area 3,Catastrophic,On,444.24,484.22,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,42,Rating Area 3,Catastrophic,On,452.09,492.77,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,43,Rating Area 3,Catastrophic,On,463.01,504.68,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,44,Rating Area 3,Catastrophic,On,476.65,519.55,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,45,Rating Area 3,Catastrophic,On,492.69,537.03,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,46,Rating Area 3,Catastrophic,On,511.80,557.86,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,47,Rating Area 3,Catastrophic,On,533.29,581.29,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,48,Rating Area 3,Catastrophic,On,557.86,608.07,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,49,Rating Area 3,Catastrophic,On,582.08,634.47,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,50,Rating Area 3,Catastrophic,On,609.38,664.22,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,51,Rating Area 3,Catastrophic,On,636.33,693.60,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,52,Rating Area 3,Catastrophic,On,666.02,725.96,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,53,Rating Area 3,Catastrophic,On,696.04,758.69,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,54,Rating Area 3,Catastrophic,On,728.46,794.02,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,55,Rating Area 3,Catastrophic,On,760.87,829.35,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,56,Rating Area 3,Catastrophic,On,796.01,867.66,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,57,Rating Area 3,Catastrophic,On,831.50,906.33,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,58,Rating Area 3,Catastrophic,On,869.37,947.62,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,59,Rating Area 3,Catastrophic,On,888.14,968.07,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,60,Rating Area 3,Catastrophic,On,926.01,1009.35,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,61,Rating Area 3,Catastrophic,On,958.77,1045.05,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,62,Rating Area 3,Catastrophic,On,980.26,1068.48,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,63,Rating Area 3,Catastrophic,On,1007.22,1097.87,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,64,Rating Area 3,Catastrophic,On,1023.59,1115.72,"Buena Vista, Cherokee, Clay, Crawford, Dickinson, Ida, Lyon, Monona, OBrien, Osceola, Palo Alto, Plymouth, Pocahontas, Sac, Sioux, Woodbury","(42.47, -95.58)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,14,Rating Area 4,Catastrophic,On,279.86,305.04,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,15,Rating Area 4,Catastrophic,On,304.73,332.16,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,16,Rating Area 4,Catastrophic,On,314.24,342.52,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,17,Rating Area 4,Catastrophic,On,323.75,352.89,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,18,Rating Area 4,Catastrophic,On,334.00,364.06,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,19,Rating Area 4,Catastrophic,On,344.24,375.22,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,20,Rating Area 4,Catastrophic,On,354.85,386.79,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,21,Rating Area 4,Catastrophic,On,365.83,398.76,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,22,Rating Area 4,Catastrophic,On,365.82,398.75,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,23,Rating Area 4,Catastrophic,On,365.82,398.75,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,24,Rating Area 4,Catastrophic,On,365.82,398.75,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,25,Rating Area 4,Catastrophic,On,367.29,400.34,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,26,Rating Area 4,Catastrophic,On,374.60,408.32,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,27,Rating Area 4,Catastrophic,On,383.38,417.89,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,28,Rating Area 4,Catastrophic,On,397.65,433.44,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,29,Rating Area 4,Catastrophic,On,409.36,446.20,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,30,Rating Area 4,Catastrophic,On,415.21,452.58,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0010013,Medica Insurance Company,Medica Insure Catastrophic,31,Rating Area 4,Catastrophic,On,423.99,462.15,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
